KD <1mM,SMILES
0,CC(C)C[n]1ncc(N)c1C(C)C
0,NCC(c(cccc1)c1F)O
0,CC(CNC1)OC1C(F)(F)F
0,CCOc1nc(C)ccc1
0,COc(cc1)cc2c1c(N)n[o]2
0,CC1OCCN(CCO)C1
0,CC(C)c1c(C(O)=O)nc[s]1
0,OCC(C1)OCCN1c1ccccc1
0,CC(C)(CN1)NC(C)(C)C1=O
0,Cc1cccnc1CCO
0,C1CNc2cccnc2C1
0,Cc1cccc(NC(C[n]2ncnc2)=O)c1
0,OC(CC(CCCC1)NC1=O)=O
0,O=C1NCc2c1cccc2
0,O=C(C1)NCC11CNCCC1
0,CN(CC1)CCC1(Cc(cccc1)c1Cl)O
0,Cc1cc(OC)c(C(O)=O)[s]1
0,C1NCC(c2cccnc2)NC1
0,CC(N=C(N1)OC)=CC1=O
0,FC(CC1NCCOC1)F
0,CCC(c(cccc1)c1N1)C1=O
0,O=C(c1ccncc1)N1CCNCCC1
0,O=C1NC(C2CC2)=NC2=C1CCC2
0,CC(C)c1cc(NC)n[nH]1
0,CC(c(cc(cc1)F)c1OC)N
0,CC(c1cccnc1)NC1CC1
0,COCc1nc(CN)c[s]1
0,Cc1c(CN)c(C)n[n]1Cc1ccccc1
0,OC1CC2(CCOCC2)OCC1
0,CC(C)C[n]1ncnc1CO
0,CC(C)c1nnc(CCN)[s]1
0,CC[n]1nc(C)c(N)c1C
0,O[C@H](CC1)c(cc2)c1cc2F
0,Nc1cc(C(F)(F)F)ncn1
0,COc(cc1)cc(CCCN2)c1C2=O
0,NC1CC2(COCC2)OCC1
0,OCc1c[nH]c2cccc(F)c12
0,CNC(c(cc1)ccc1-[n]1ncnc1)=O
0,OC1c(ccc(Cl)c2)c2OC1
0,CN(C(C1)=O)c2c1cccc2
0,C[C@H]1N(CCOC)CCNC1
0,C(C1)CNC1c1cccc2c1OCCO2
0,N#Cc1cc(F)c(C[n]2cnnc2)cc1
0,Clc1c(C2NCCNC2)cccc1
0,Cc1n[s]c(C)c1C(O)=O
0,CC1(C)CC(CC(O)=O)C1
0,OC(C(C1)(CNC1=O)c1ccccc1)=O
0,C[n]1nc(C2CC2)cc1N
0,O=S1(c2c[nH]cc2CC1)=O
0,C(COCC1)N1C1CCNCCC1
0,COc1c(C2NCCNC2)cccc1
0,CN(CC(C1)C(O)=O)C1=O
0,Cc(nc1C2CC2)ncc1N
0,Cc(cc1N)n[n]1-c(cccc1)c1F.Cl
0,CC(C)(C(C1)c2ccccc2)NC1=O
0,Nc(cc1)c[n]2c1nnc2C1CC1
0,CC(NC(C1)C1c1ccccc1)=O
0,Cc1cc(CO)c(C)nn1
0,NC(N(CCC1)[C@@H]1C(O)=O)=O
0,CC(CN)c1nc(cccc2)c2[n]1C(F)F.Cl.Cl
0,CC(c1n[o]c(C(F)(F)F)n1)N.Cl
0,O=C(CC1c(cccc2)c2F)NC1=O
0,OC(c1c(CCC2)[n]2nc1)=O
0,C[C@H](CN1CCOCC1)O
0,CC(c1nc(C(F)(F)F)n[o]1)N.Cl
0,Cc1nc(C)n[n]1CC1NCCCC1
0,Nc1cnc(CCCC2)c2c1
0,CC1NCC[n]2c1nnc2C1CCCC1
0,C(c1nnc2[n]1CCNC2)c1ccccc1
0,Cc1cccnc1CCN
0,COc(cc1)cc2c1OCC[C@H]2O
0,OC[C@H](C1)OCc2c1cccc2
0,N#Cc1cc(C2(CC2)C(O)=O)cc(F)c1
0,OC(C[n]1ncc(C2CC2)c1)=O
0,O[C@H](C1)C[C@H]1c1ccccc1
0,CC(C)(c1c[n](C)nn1)O
0,Cc1cc(C(CN)O)cc(C)c1
0,CNc(nccc1)c1C(N)=O
0,NCC(CC1)(c(cc2)c1cc2F)O
0,CC1(CCOCC1)C(O)=O
0,CCC(c1c(C)[n](C)nc1C)N
0,OCc1c(C(F)(F)F)cccn1
0,NCc1cccc(C[n]2cncc2)c1
0,OCc(cc1)cc2c1[o]cc2
0,CC(CC1O)[n]2c1ncc2
0,CC1NCC(C)N(CCO)C1
0,C[n](cc1N)nc1-c1ccccc1
0,NCC1N(CCO)CCCC1
0,Cc1c(C(O)=O)c(C2CC2)n[o]1
0,CC(c1cc2ccccc2nc1)O
0,CC1(c2n[o]c(N)c2)OCCC1
0,O=C1N(CCNC2)C2=NN1CC(F)F
0,CC(CC1)(CNC1=O)C(O)=O
0,Cc(cccc1)c1-c1n[n](CCO)c(N)c1
0,Cc(cc(cc1)C(O)=O)c1-[n]1nccc1
0,NS(c1cc(NCCC2)c2cc1)(=O)=O
0,C(C1OCCCC1)Oc1ccncc1
0,CC[n]1nc(C)c(C(C)N)c1
0,CC[n]1nnc(C)c1CO
0,NC(CC1CCOCC1)c1ccccc1
0,OC(C1CCCCC1)c1ncc[nH]1
0,CC(c(cc1)ccc1-[n]1cncc1)N
0,CC[n]1nc(C2CC2)c(C(O)=O)c1
0,C[n]1ncc(CO)c1C(F)F
0,NC1CN(CC(F)F)CC1
0,OCc1cc(C(F)(F)F)n[o]1
0,NCc1c(CN2CCOCC2)cccc1
0,CN(c(ccc(CO)c1)c1O1)C1=O
0,NCc(cc1F)cc(F)c1N1CCOCC1
0,CS(c1ncccc1)(=O)=O
0,NCc1cc(NC2CC2)ncc1
0,NC1c2ncn[n]2CCC1
0,CNCC(CC1)C[n]2c1ncc2
0,Cc1ncc(CNC2=O)c2c1N
0,C(CC1)CCNC1c1ccncc1
0,CNC(C1CC=CCC1)=O
0,CCc1c(N)[nH]nc1C(F)(F)F
0,O=C(CC1)NN1c1ccccc1
0,CNCc1nnc2[n]1cccc2
0,OC(Cc1cccc(F)c1)=O
0,Cc1n[n](C)c2c1NCCO2
0,CNC(CCN1c(cccc2)c2Cl)C1=O
0,CC(C[n]1ncc(C)c1)N
0,COCCc1cc(N)ncc1
0,Nc1nc(CCCC2)c2nc1
0,COCC1(CN)CCCC1
0,CC(C)(C1)NC(C)(C)CC1O
0,C(C1)C1c1nc(cccc2)c2[nH]1
0,Cc1c(CO)c(OC)nc(C)c1
0,CC1(CO)CN(C)CCC1
0,C[n]1ncc(C2NCCCC2)c1
0,CC1(CN(Cc2c[o]nc2C)CCC1)F
0,COc(c(F)cc1ncc2)cc1c2O
0,CC(C)c1nc(C)c(C(O)=O)[s]1
0,CC(C)c(nc(C)cc1)c1C(O)=O
0,COc1c(CN2CCNCC2)cccc1
0,CC(c1nc(cc(cc2)Cl)c2[n]1C)O
0,CC(C)c1nc(CNCC2)c2[n]1C
0,CCOc(c(C(O)=O)ccc1)c1F
0,C[n]1ncc(-c2c[nH]cc2C(O)=O)c1
0,Cc1cc(C(c2cnccc2)O)n[n]1C
0,CC1(CN(Cc2cnn[s]2)CCC1)F
0,Fc1cccc(Cl)c1CCc1nnn[nH]1
0,Cc1c(CNC)[s]cn1
0,CC(C)C[n]1c(N)ncc1
0,C1c2cncnc2CCNC1
0,Cc(cc(cc1)-[n]2nnc(CO)c2)c1F
0,CCNCc(cc1)cc2c1[nH]cc2
0,Cc1cccc(C(CO)N2CCNCC2)c1
0,CC[n]1ncc(CNC)c1
0,NC1CCN(Cc(cccc2)c2F)CC1
0,CC(C)[n](cc1C)nc1N
0,N[C@H](CC1)CC[C@@H]1Nc1ncccc1
0,CNCC(CCCC1)C1O
0,N[C@H](CC1)CC[C@@H]1NCc1cccnc1
0,OC(c1cc(cccc2)c2[o]1)=O
0,NCc1ncc[n]1C(F)F
0,O=C1NN=C(C(F)(F)F)C=C1
0,CCOc1ccc([C@@H](C)O)cc1
0,COc(cc1)cc2c1[nH]c(C(O)=O)c2
0,CC(C=C1N)=CN(C)C1=O
0,C(C1NCCOC1)c1ccccc1.Cl
0,CCc1n[o]c(CC2CCNCC2)n1.Cl
0,CC(CCC1)(CC1C(F)(F)F)O
0,O=C1N(Cc2ccccc2)CCCN1
0,OCC(CCCC1)C1(F)F
0,OCc1c(N2CCCC2)nccc1
0,Cc1ccnc(CCO)n1
0,Nc1ncc(C[n]2cncc2)cc1
0,OCCN(CCCCC1)C1=O
0,C(COCC1)C11NCC[n]2c1ccc2
0,NS(c1ccc(C(F)(F)F)cc1)(=O)=O
0,O=C1NN=C(C2CC2)C=C1
0,O=C(Cc(cc1)ccc1F)N1CCNCC1
0,Cc1cc(F)c(CC(O)=O)cc1F
0,C(C1CCNCC1)c1nc(C2CC2)n[o]1
0,CNC(CC(N1Cc2ccccc2)=O)C1=O
0,COc1c(CC(C2)N)c2ccc1
0,CN(C(C(C1)C(O)=O)c2ccccc2)C1=O
0,C1CC([n]2nccc2)OCC1
0,OCc1cc(ccnc2)c2[s]1
0,CN(C(Cc1ccccc1)CN1)C1=O
1,CC[n]1c(ccc(OC)c2)c2nc1CO
0,Cc1cccc(NC2=O)c1C2O
0,NCC(c1ccccc1)N1CCOCC1
0,CC(c1c[n](C)nc1C)N
0,O=S(Cc1ccccc1)(Nc1c[nH]nc1)=O
0,OC([C@@H](CCC1)NC1=O)=O
0,NCc1c[n](Cc2ccccc2)nc1
0,OCc1n[o]c2c1CCCC2
0,Cc1n[n](C)c(OC)c1N
0,NCc(cc1)cc(CO)c1F.Cl
0,COc1cc(CCNC(C2)=O)c2cc1OC
0,Cc1cccc(C(CN)N2CCOCC2)c1
0,NCc(c(N1CCCC1)ccc1)c1F
0,Cc([o]cc1)c1C(NC1CCNCC1)=O
0,NC(C(C1)CN(Cc2ccccc2)C1=O)=O
0,OCc1cnc(-c2ccccc2)[s]1
0,CCc1ncc(CNC)[s]1
0,Cc(cc1)cc2c1[nH]c(C(O)=O)c2
0,CC(C)[n]1ncc(CCC2)c1C2N
0,CC1CC(c2ccc[o]2)NCC1.OC(C(F)(F)F)=O
0,COC(C1)CNc2c1cccc2.Cl
0,O=C1N(C(F)F)C=CC=C1
0,OCCc1nnc(-c2ccccc2)[o]1
0,O=C(COC1)NC1c1ccccc1
0,CC(CN(Cc1c2cccc1)C2=O)O
0,C(c1ccccc1)NC1CNCCC1
0,C[n]1c(ccnc2)c2nc1
0,C[n]1c(C2CNCCC2)nc(C(F)(F)F)c1
0,O=C1N(Cc2ccccc2)N=CC1
0,OC(c1n[nH]c(-c(cc2)ccc2F)c1)=O
1,Cc(c1ccccc11)nnc1N
0,OC(C(CC1)CCN1C(NC1CC1)=O)=O
0,C[n]1nc(CC2CC2)cc1N
0,C[n]1nc(C(F)(F)F)c(CN)c1
0,CC(Cc1nc(cccc2)c2[s]1)O
0,CN1CCN(CCO)CC1
0,OCc1cc(CCC2)c2cc1
0,CNCc1cccc(OC)n1
0,CC[n]1ncc(Cl)c1C(O)=O
0,O=S(C1COC1)(N1CC(F)=CCC1)=O
0,COc(cc1)ncc1C#N
